pathway	L1S105	L1S140	L1S208	L1S257	L1S281	L1S57	L1S76	L1S8	L2S155	L2S175	L2S204	L2S222	L2S240	L2S309	L2S357	L2S382	L3S242	L3S294	L3S313	L3S341	L3S360	L3S378	L4S112	L4S137	L4S63	L5S104	L5S155	L5S174	L5S203	L5S222	L5S240	L6S20	L6S68	L6S93
PWY-6317	7642.307298770371	5777.643592670034	8008.139297639006	6255.701601867142	6577.938729923035	7133.718610057438	5892.298507325346	3526.9378148420246	2372.0394611507268	3177.070847548327	1509.8659377152899	1613.9645892752376	2643.2672703817634	970.4177488357637	1546.3627378881429	2388.4189849729855	444.8706204304428	801.2397594443793	720.049724551545	545.3222635627961	441.3592761138899	1098.193630207227	5447.332570062149	6011.297125284874	5320.444864765048	1555.454791997485	1064.386791616981	956.164956254979	1171.7863406359468	1126.5152948537004	1003.7446429436633	2365.3854229599847	2969.529577297592	3616.2711832514215
PWY-6328	7.228151429940596	11.39471454814196	1.1462619231337525	0.0	0.9464079389030887	0.0	35.53662896526332	44.72337894110649	18.67121721697087	77.42223592579245	498.2992790711984	22.73197155997836	0.0	5.769410765738703	0.0	0.0	7.301413237924867	0.0	0.0	154.83115300020316	16.761444888104744	1.1451836255902788	296.1995513083222	37.50509322247323	164.14249940487971	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6338	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.68568953153772	0.0	8.571510804930496	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6339	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32.92035398230088	0.0	3.959646910466583	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6342	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.979260417239785	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.13343000968257	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6344	0.0	6.514488266729868	19.28980685046386	23.519881821462924	11.571618902403424	0.0	0.0	0.0	87.73868838552198	62.16708059296267	7.944195037986443	156.7462038996029	10.907864863312682	59.33641617988197	45.497746988468016	138.00620326779097	0.0	88.54520075657918	21.561795227379694	4.308620932118453	110.94399337517235	0.0	282.0890863826804	151.2063287148052	503.66950734183564	0.0	0.0	6.896880036914677	0.0	9.887180232542036	0.0	9.275715199639574	0.6597045784369153	3.980604243392388
PWY-6353	1400.437056841228	966.7787562630862	2020.023281342091	1472.4754439366172	1240.7963992882414	1993.7854042120962	1626.7069910988425	1128.681688662419	1275.6963779709624	1268.292109617581	3640.858395425791	2061.403950770912	727.6907150784508	488.4264082838091	1160.9042613153408	798.6837922136657	156.0294408558748	410.5174661680201	196.38504372267045	917.6489972764217	845.4727154466592	126.04568926549007	3957.2137366633674	4827.196242682186	4671.234399060646	395.2731505912499	64.906048043363	104.25811479525393	146.28713715296917	91.92370859941482	115.22291153949142	647.3914602146054	424.13492422172465	308.5393529019007
PWY-6383	72.36181410374759	24.88398170865894	127.14389544668782	22.591412734403036	15.279184373756298	89.27108068773265	115.94690098268927	17.85110378038202	1357.5689064939188	1468.407536332872	416.99788508918016	393.25365810495975	378.2177788487818	378.0970802002537	549.6102148241811	454.2647434332585	0.0	441.05150892320466	371.81588894840723	187.53836157946589	180.91436487346706	0.0	1829.8701448089248	1530.812787854797	2614.2929249350796	665.9445981291285	99.31490325118652	110.75482700909026	165.29723332378012	95.09130975333983	162.75229010466143	319.863094010998	430.2710356161709	82.50002006711318
PWY-6385	5696.171379139155	4609.09343309134	6278.395818023409	5166.938709072759	5215.224580758646	5963.799149960759	4643.37006471471	3124.2778576091227	3047.992232053537	3813.823293117585	3262.231835357819	2649.7015559464107	3458.316358336769	1227.2742744167097	2096.4929906107777	3204.900694042898	398.91822840540823	890.7114029803112	894.7953403345381	914.0134955198124	843.888144455567	844.2693192697811	7088.2235244681015	8913.794911102697	8223.900220216547	2094.8633168874935	1347.8585473539572	1169.5235446919953	1537.9356913480801	1462.8909631060064	1277.185422319772	3564.7826255886907	3885.295092210468	4289.580887757793
PWY-6386	5548.35148237434	4485.279645284478	6082.839347715476	4981.216484592933	5054.5928415071985	5827.3890433641345	4509.833738150249	2971.0626835793823	2876.5739924575664	3536.8381617305954	3008.0572652619717	2463.131126978238	3219.2208526598233	1125.1525359781965	1919.3406149254004	2977.3403561668197	382.66512716862496	850.5691774322713	829.4343155750356	833.0065659959146	771.3194725563299	826.6302141460775	6514.770064543552	8206.022937607622	7632.401294277956	1882.228306784251	1246.5852445039886	1087.0673566214484	1426.3440206729713	1359.9725274770299	1189.3094437244397	3342.385571551178	3622.4008068879525	3983.49511616039
PWY-6387	5547.62172004273	4508.555743932741	6142.584408950114	5068.745091145737	5101.222767883736	5800.790522193136	4523.115327976771	3012.8825525557077	2907.3221776324754	3611.7762068241427	3064.844391721588	2504.0145436744333	3260.968305164733	1159.6806303106891	1977.032548112901	3050.73108072895	384.48496208287577	854.4907458444342	848.980155054199	856.661834002279	791.0946853284094	830.5570392780754	6701.853730763228	8426.79894661094	7792.92120580357	1970.8116225268243	1272.8391405023415	1109.2852924215367	1456.7406286536077	1386.0535998505227	1201.2724881241832	3371.4067927206834	3668.4627814594883	4073.608108322876
